ID,Std-NIS,NIS,school,fullName,email,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
160,Std009-Coklat,Std009,SD Coklat,Rudy Yobel Baihaqi,r.baihaqi@sekolah.edu.id,M,6,Gunungsitoli,2010-11-02,13,1,Religion,57,56,56.5,C
161,Std009-Coklat,Std009,SD Coklat,Rudy Yobel Baihaqi,r.baihaqi@sekolah.edu.id,M,6,Gunungsitoli,2010-11-02,13,2,Religion,87,85,86.0,A
162,Std009-Coklat,Std009,SD Coklat,Rudy Yobel Baihaqi,r.baihaqi@sekolah.edu.id,M,6,Gunungsitoli,2010-11-02,13,3,Religion,70,57,63.5,C
163,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,1,Math,98,80,89.0,A
164,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,2,Math,76,74,75.0,B
165,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,3,Math,64,79,71.5,B
166,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,1,Science,65,85,75.0,B
167,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,2,Science,55,59,57.0,C
168,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,3,Science,85,88,86.5,A
169,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,1,Social,76,72,74.0,B
170,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,2,Social,73,74,73.5,B
171,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,3,Social,95,61,78.0,B
172,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,1,Bahasa,99,67,83.0,B
173,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,2,Bahasa,90,61,75.5,B
174,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,3,Bahasa,55,88,71.5,B
175,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,1,English,87,63,75.0,B
176,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,2,English,86,56,71.0,B
177,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,3,English,63,87,75.0,B
178,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,1,Religion,85,83,84.0,B
179,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,2,Religion,65,75,70.0,B
180,Std010-Coklat,Std010,SD Coklat,Joe Widodo Simamora,j.simamora@sekolah.edu.id,M,6,Jakarta,2010-02-16,14,3,Religion,81,82,81.5,B
181,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,1,Math,58,59,58.5,C
182,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,2,Math,69,59,64.0,C
183,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,3,Math,60,89,74.5,B
184,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,1,Science,77,80,78.5,B
185,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,2,Science,59,76,67.5,C
186,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,3,Science,65,96,80.5,B
187,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,1,Social,62,79,70.5,B
188,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,2,Social,73,84,78.5,B
189,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,3,Social,51,75,63.0,C
190,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,1,Bahasa,61,81,71.0,B
191,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,2,Bahasa,79,100,89.5,A
192,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,3,Bahasa,92,95,93.5,A
193,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,1,English,58,60,59.0,C
194,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,2,English,80,98,89.0,A
195,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,3,English,89,68,78.5,B
196,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,1,Religion,67,95,81.0,B
197,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,2,Religion,50,82,66.0,C
198,Std011-Coklat,Std011,SD Coklat,Kadek Yunus Latuconsina,k.latuconsina@sekolah.edu.id,M,6,Semarang,2010-12-04,13,3,Religion,75,55,65.0,C
199,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,1,Math,91,59,75.0,B
200,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,2,Math,51,100,75.5,B
201,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,3,Math,79,54,66.5,C
202,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,1,Science,89,71,80.0,B
203,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,2,Science,79,91,85.0,A
204,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,3,Science,57,68,62.5,C
205,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,1,Social,59,95,77.0,B
206,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,2,Social,97,50,73.5,B
207,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,3,Social,51,75,63.0,C
208,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,1,Bahasa,72,50,61.0,C
209,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,2,Bahasa,93,64,78.5,B
210,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,3,Bahasa,98,63,80.5,B
211,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,1,English,63,81,72.0,B
212,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,2,English,70,83,76.5,B
213,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,3,English,59,53,56.0,C
214,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,1,Religion,54,51,52.5,C
215,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,2,Religion,75,76,75.5,B
216,Std012-Coklat,Std012,SD Coklat,Koto Valerian Al Rasyid,k.rasyid@sekolah.edu.id,M,6,Mataram,2010-12-27,13,3,Religion,71,77,74.0,B
217,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,1,Math,87,52,69.5,B
218,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,2,Math,77,53,65.0,C
219,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,3,Math,96,89,92.5,A
220,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,1,Science,70,89,79.5,B
221,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,2,Science,82,79,80.5,B
222,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,3,Science,64,99,81.5,B
223,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,1,Social,90,68,79.0,B
224,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,2,Social,62,93,77.5,B
225,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,3,Social,74,64,69.0,C
226,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,1,Bahasa,60,70,65.0,C
227,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,2,Bahasa,81,61,71.0,B
228,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,3,Bahasa,62,70,66.0,C
229,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,1,English,67,78,72.5,B
230,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,2,English,69,74,71.5,B
231,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,3,English,90,82,86.0,A
232,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,1,Religion,74,61,67.5,C
233,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,2,Religion,67,85,76.0,B
234,Std013-Coklat,Std013,SD Coklat,Rafael Aditya Lasut,r.lasut@sekolah.edu.id,M,6,Dumai,2010-05-11,13,3,Religion,68,72,70.0,B
235,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,1,Math,74,80,77.0,B
236,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,2,Math,86,80,83.0,B
237,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,3,Math,81,88,84.5,A
238,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,1,Science,66,95,80.5,B
239,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,2,Science,71,52,61.5,C
240,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,3,Science,73,95,84.0,B
241,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,1,Social,61,73,67.0,C
242,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,2,Social,78,61,69.5,B
243,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,3,Social,51,86,68.5,C
244,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,1,Bahasa,53,79,66.0,C
245,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,2,Bahasa,92,62,77.0,B
246,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,3,Bahasa,76,61,68.5,C
247,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,1,English,62,52,57.0,C
248,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,2,English,56,51,53.5,C
249,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,3,English,50,100,75.0,B
250,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,1,Religion,96,50,73.0,B
251,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,2,Religion,70,69,69.5,B
252,Std014-Coklat,Std014,SD Coklat,Christina Al Amin Consina,c.consina@sekolah.edu.id,F,6,Tual,2010-12-05,13,3,Religion,85,65,75.0,B
253,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,1,Math,91,92,91.5,A
254,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,2,Math,96,70,83.0,B
255,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,3,Math,68,51,59.5,C
256,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,1,Science,50,61,55.5,C
257,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,2,Science,83,90,86.5,A
258,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,3,Science,94,79,86.5,A
259,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,1,Social,65,98,81.5,B
260,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,2,Social,76,59,67.5,C
261,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,3,Social,51,91,71.0,B
262,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,1,Bahasa,80,100,90.0,A
263,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,2,Bahasa,73,76,74.5,B
264,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,3,Bahasa,63,95,79.0,B
265,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,1,English,86,66,76.0,B
266,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,2,English,73,100,86.5,A
267,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,3,English,59,53,56.0,C
268,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,1,Religion,83,97,90.0,A
269,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,2,Religion,62,98,80.0,B
270,Std015-Coklat,Std015,SD Coklat,Fiona Bruno Wicaksono,f.wicaksono@sekolah.edu.id,F,6,Denpasar,2010-03-20,13,3,Religion,69,50,59.5,C
271,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,1,Math,59,93,76.0,B
272,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,2,Math,78,94,86.0,A
273,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,3,Math,58,78,68.0,C
274,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,1,Science,77,50,63.5,C
275,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,2,Science,56,71,63.5,C
276,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,3,Science,64,59,61.5,C
277,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,1,Social,63,88,75.5,B
278,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,2,Social,100,95,97.5,A
279,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,3,Social,53,90,71.5,B
280,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,1,Bahasa,96,50,73.0,B
281,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,2,Bahasa,79,98,88.5,A
282,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,3,Bahasa,87,99,93.0,A
283,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,1,English,67,56,61.5,C
284,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,2,English,57,98,77.5,B
285,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,3,English,56,74,65.0,C
286,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,1,Religion,96,55,75.5,B
287,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,2,Religion,74,53,63.5,C
288,Std016-Coklat,Std016,SD Coklat,Hamid Raden Roro Wicaksono,h.wicaksono@sekolah.edu.id,M,6,Bandar Lampung,2010-10-26,13,3,Religion,77,55,66.0,C
289,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,1,Math,74,80,77.0,B
290,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,2,Math,68,59,63.5,C
291,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,3,Math,64,59,61.5,C
292,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,1,Science,64,70,67.0,C
293,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,2,Science,94,81,87.5,A
294,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,3,Science,67,89,78.0,B
295,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,1,Social,91,57,74.0,B
296,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,2,Social,79,55,67.0,C
297,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,3,Social,72,94,83.0,B
298,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,1,Bahasa,94,99,96.5,A
299,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,2,Bahasa,96,79,87.5,A
300,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,3,Bahasa,68,94,81.0,B
301,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,1,English,99,59,79.0,B
302,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,2,English,57,87,72.0,B
303,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,3,English,52,85,68.5,C
304,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,1,Religion,63,91,77.0,B
305,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,2,Religion,79,86,82.5,B
306,Std017-Coklat,Std017,SD Coklat,Jobel Levy Radja,j.radja@sekolah.edu.id,M,6,Sorong,2011-08-27,12,3,Religion,90,77,83.5,B
307,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,1,Math,61,55,58.0,C
308,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,2,Math,61,64,62.5,C
309,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,3,Math,94,79,86.5,A
310,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,1,Science,90,57,73.5,B
311,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,2,Science,74,76,75.0,B
312,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,3,Science,74,55,64.5,C
313,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,1,Social,51,97,74.0,B
314,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,2,Social,56,80,68.0,C
315,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,3,Social,82,94,88.0,A
316,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,1,Bahasa,64,68,66.0,C
317,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,2,Bahasa,74,69,71.5,B
318,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,3,Bahasa,59,66,62.5,C
319,Std018-Coklat,Std018,SD Coklat,Aida Gerhana Shihab,a.shihab@sekolah.edu.id,F,6,Tasikmalaya,2011-12-22,12,1,English,64,81,72.5,B
